Product Name,Price,Seller,Shipping,Rating
"Welch’s Fruit Snacks®, Birthday, Candy, 32 Pieces Fruit Snacks",$12.84,loyaltygroup09,+$144.27 shipping,99.3% positive (1.4K)
2 x Multipacks Walkers CHEESE TOASTIE WITH HEINZ BEANZ Crisps (5x25G),$11.47,lotionsandpotionsuk,+$52.89 shipping estimate,100% positive (24.7K)
Krunchy Crispy Sweet Corn Kernel Cheese Flavour Snack Party High Fiber 15g.,$10.00,megaquality_es2,+$0.59 shipping,89.1% positive (1.5K)
Three Squirrel Spicy Chicken Snacks 120g x 3 Bags,$16.96,fr.shoppingmall,Free International Shipping,97.2% positive (1.9K)
Krispy Kreme Doughnuts Same Day Ship Original Glazed One Dozen 12 Donuts,$22.99,alphadog7519,+$35.80 shipping,98.1% positive (10.9K)
Umaiwa Cheese flavor corn snack 75g japanese snack from Japan Riska Foods JPN,$4.90,traditionalbeautyofjapan25,+$8.00 shipping,99.6% positive (353)
"3 Pack Crunch 'n Munch Buttery Toffee Popcorn with Peanuts, 6 oz. Box, Snack",$15.99,hazlit_trendz,+$91.52 shipping,0% positive (24)
Kabuki Rice cracker Soy sauce taste Senbei 11pcs Amanoya from Japan,$6.50,danke2233,+$5.00 shipping,100% positive (2.2K)
Xiaduoxiaduo Beef Tendon Snacks 10g x 30 Bags,$18.99,fr.shoppingmall,Free International Shipping,97.2% positive (1.9K)
"Japanese DAGASHI over 65 pcs Snacks, Choco, Gumi, WAGASHI, Candy from Japan!!!",$20.25,sachie2018,+$33.07 shipping,100% positive (38)
3 x Tesco Cheese Puff Snacks 150G,$11.08,letmysee,+$48.23 shipping estimate,100% positive (1.6K)
Golden Wonder SPICY BIKERS Sauce Flavour Corn Snacks 22g x 36 Pack,$19.01,menzies_wholesale,+$48.51 shipping estimate,98.9% positive (1.9K)
3 Pringles Sour Cream & Onion Sharing Crisps 3x165g=495g,$18.33,kellue05,+$48.48 shipping estimate,98.8% positive (1K)
Full Box of 18 Golden Wonder TransForm-A-Snack Cheese And Onion 56g £1 Bags,$23.59,sweets4uonline,+$59.25 shipping estimate,99.8% positive (47.6K)
Grace Sweet Plantain Chips 85g (Box of 9),$19.66,bluemountainpeak,+$53.18 shipping estimate,99.5% positive (35.2K)
PU-THAI BLACK PEPPER FLAVOR CRISPY SNACK THAIFOOD,$11.00,beer88-thailand,Free International Shipping,100% positive (219)
100g x 2 Bags Three Squirrel Small Fish Spicy Snacks,$13.93,fr.shoppingmall,Free International Shipping,97.2% positive (1.9K)
120g Seaweed Crab Flesh Flavored Crispy Blown Ball Snacks,$13.12,fr.shoppingmall,Free International Shipping,97.2% positive (1.9K)
2 x Large 200g Takis Fuego Spicy Chilli  Lime Tortilla Chips Snacks Crisps,$18.06,shabe_5729,+$48.48 shipping estimate,100% positive (136)
20 set x CRATZ  Pepper Bacon taste 42g Japanese Salty Snack from Japan Glico,$27.00,danke2233,+$15.00 shipping,100% positive (2.2K)
YBC Aerial Corn snack Cheddar Cheese flavor 70g from Japan,$6.00,danke2233,+$5.00 shipping,100% positive (2.2K)
Candies & Chocolates Ukrainian Candy Lovers Sweet Snacks Gift Box Unique Ukraine,$43.21,eyeball-industries,+$26.10 shipping,100% positive (1K)
32g*10 Bags Of Spicy Field Snail Childhood Memories Casual Snacks hot,$19.99,chenxing-2,Free International Shipping,97.7% positive (785)
Pringles Original Flavored Potato Chips BURSTING WITH FLAVOUR Snack 42g.,$9.22,megaquality9,+$2.61 shipping,93.5% positive (73.2K)
The Ugly Truffle Co. Potato Chips Black Wild Hand Cooked Crisps Snack Pack 500g,$19.66,alma_trade_ltd,+$48.53 shipping estimate,99.9% positive (24.8K)
"Dry Bread ""Flint"" Crab flavor 110g",$4.00,karpolik-0,+$10.00 shipping,100% positive (44)
KURUT Kurt Qurt Курт нежирный соленый Айс 70g,$12.00,kbay77,Free International Shipping,100% positive (8)
21 Pack X Kitco Nice Potato Chips Chilli Hot Flavor ( 14 Gram) Small Bag,$24.90,juliastore20,Free International Shipping,93.5% positive (238)
"Ruffles Mix Mexican chips Sabritas 5 BAGS, (70 G)",$12.91,mexicansstuff,+$23.00 shipping,97.1% positive (964)
Whole Apricots (Large),$8.50 to $42.13,wholefoodearth,+$80.81 shipping estimate,99.6% positive (8.1K)
1kg Pistachios Salted and Roasted with Bowl 1A Quality-Fresh & Untreated,$19.64,alphanatura24,+$22.93 shipping,99.8% positive (36.2K)
26gx10bags China Food snacks Pingge yazhang Duck Flavor Duck feet 平哥泡鸭爪鸭掌原味/香辣搭配,$20.59,bloomforever08,+$2.00 shipping,98.7% positive (3.2K)
Wei Long Konjac Strips - Hot Spicy Mala Flavour Latiao Snacks (Pack of 20) VEGAN,$13.10,starrymartuk,+$57.58 shipping estimate,99.8% positive (9.8K)
ENTOlife Kickers! Edible Flavored Roasted Crickets - 10g Tubes - Various Flavors,$9.99,kenlee_group,+$26.43 shipping,100% positive (2.4K)
Pineapple Dried Slices - No Sugar Added - Ananas Comosus 70g-4.9kg,$16.00 to $219.00,greekherbay_com,Free International Shipping & returns,99.8% positive (2.1K)
50x Hungarian Classic Nogradi Salty Sticks - Nógrádi Ropi 45g / 1.6oz,$104.99,european_products,+$14.99 shipping,100% positive (912)
Lux Potato Chips Crab Flavors  -  133g (4.69 oz),$3.80,andcher55,+$14.49 shipping,100% positive (5)
Spicy Strip Spicy Snack Chinese Snacks Are Delicious 125g*4bag 辣条香辣丝大辣棒大刀肉大辣片,$28.30,lifan-34,+$9.99 shipping,98.9% positive (455)
Karinto fried dough cookies with Maple syrup 90g Yamawaki from Japan,$7.45,sakura_japanfoods_emporium,+$6.50 shipping,100% positive (132)
Fried Rice cracker Mild Salt flavor Senbei 14pcs Sanko from Japan,$6.00,danke2233,+$5.00 shipping,100% positive (2.2K)
2 x TAOTONG Shredded Seasoned Cuttlefish Seafood Snack Delicious Pantry 11.5g,$13.54,megaquality_es2,+$0.59 shipping,89.1% positive (1.5K)
JJ's Bakery Lightly Glazed Snack Pies Kosher Parve 4oz (Lemon) (Pack of 12),$26.83,shoptheking,+$72.66 shipping,98.7% positive (17.5K)
Lot of Flat Potato Chips Long Chips different flavor 8 packs of 75 grams,$45.00,latvian_wonders,Free International Shipping,100% positive (31)
BEETLEJUICE Keebler Fudge Stripes Dark Chocolate & Vanilla Cookies 9.5 oz Ltd Ed,$14.97,sozburger,+$26.58 shipping,100% positive (8.9K)
"Walkers Pickled Onion Multipack Crisps, 6, 12, 18, 24 & 36 x 25 g",$9.17 to $40.64,fitzoll,+$48.89 shipping estimate,98.7% positive (2K)
Sweet Dried Mango 125g Preserved Fruit Health Snack Vegan Strips Slices Chunks,$7.20,naturefoodsuk,+$57.38 shipping estimate,100% positive (876)
White Sweet Cured Prunes 100g Preserved Fruit Salty Snack Vegan Savoury Dried,$7.20,naturefoodsuk,+$52.74 shipping estimate,100% positive (876)
Iwatsuka Assorted Rice cracker Senbei 188g from Japan,$9.50,danke2233,+$5.00 shipping,100% positive (2.2K)
Seaweed Flavored Peanuts 500g Can Crunchy Peanuts China Snacks 海苔味鱼皮花生500g罐装脆皮花生,$28.68,chendaq47,Free International Shipping & returns,97.5% positive (649)
"Dry Raw Gol Gappa, Pani Puri, Ready to Fry Pani Puri Premium Quality! 50g-2kg",$4.58 to $43.26,adams-ingredients,+$49.35 shipping estimate,99.6% positive (32.1K)
Gruntled Premium Pork Scratchings - Sea Salt - 20 x 35g Bags - FREE POSTAGE,$16.38,luke.wilkins,+$57.70 shipping estimate,100% positive (3.7K)
Roasted & Salted Chickpeas 1kg | BWFO | Free UK Mainland P&P,$19.07,buy_whole_foods_online_ltd,+$53.15 shipping estimate,99.8% positive (66.4K)
Umaibo 10Flavor Assort 20Sticks Set Corn Puff Snack Dagashi Made in Japan,$15.95,hackintokyo,+$9.00 shipping,100% positive (261)
Thai Foods Crispy Crab Stick Fish Product of Thailand 30g. Original Flavors GMP,$11.82,megaquality6,+$0.49 shipping,97.2% positive (13.7K)
Mandarin Peel 150g Dried Preserved Fruit Orange Sweet Salty Health Snacks Vegan,$7.20,naturefoodsuk,+$57.38 shipping estimate,100% positive (876)
"Trader Joe's Trail / Trek Mix - Simply Almonds, Chocolate, Cashews - Free Ship!",$18.95,tjs_to_your_door,+$67.90 shipping,100% positive (2.2K)
New ListingSmall Crab Snacks Ready-to-eat Crispy Sweet and Spicy Sea Crabs 55g/bag,$6.16 to $27.68,ph.factoryshop,+$2.94 shipping,96.3% positive (212)
10x Lays chips with Salt and Vinegar flavor شيبس ليز بنكهة الملح و الخل,$35.15,vimaryus_0,Free International Shipping,83.3% positive (10)
"Walkers Variety Classic Pack 63 x 25g bags, Now including Prawn Cocktail Flavour",$19.66,wildflower_trading_ltd,+$48.53 shipping estimate,99.6% positive (33.7K)
Dry Roasted & Unsalted Crunchy Cashew Nuts - Wholes,$11.79 to $22.28,wrightsnutsandseeds,+$53.27 shipping estimate,100% positive (160)
TASTO Potato Chips Chilli flavor mixed with emperor chili THAIFOOD 68g,$13.50,beer88-thailand,Free International Shipping,100% positive (219)
Asian Drink Box | 9 pcs | Best of Japanese Korean Asian Drinks,$38.99 to $54.99,higardenia,+$66.12 shipping,100% positive (309)
Sealed Mountain Dew Baja Doritos Frito Lay Collectibles Large Bag.,$7.00,dr.dewingthemost_collectibles,+$34.71 shipping,98.3% positive (65)
Dehydrated Papaya Jujubes Sri Lankan product,$5.55 to $55.00,nuttree_food_products,Free International Shipping,0% positive (32)
Nobbys Nuts Salted 24x50g,$26.21,massdav,+$62.73 shipping estimate,99.3% positive (12.7K)
Asian Snack Box 65pcs | Assorted Asian treats | Asian Snacks and Treats Sampler,$50.40,hungrybaboy,+$80.77 shipping,100% positive (203)
"Barcel takis salsa Brava 65g, 5 Bags always fresh",$12.27,mexicansstuff,+$23.94 shipping,97.1% positive (964)
Habanero potato snack Hot and Spicy flavor 56g Tohato Japan Japanese Foods,$5.42,traditionalbeautyofjapan25,+$8.00 shipping,99.6% positive (353)
Potato Chips Lux Crab Flavors  -  133g (4.69 oz),$13.00,andcher55,+$3.60 shipping,100% positive (5)
Exotic Rare Asian Ramen  | Assorted Ramen Box |  Buldak Paldo | Korean Japanese,$24.99,higardenia,+$26.87 shipping,100% positive (309)
Dried Plum 60G Clear Plum Casual Snacks Dried Fruit 溜溜梅60G清梅果干小吃果肉果脯,$9.99,chendaq47,Free International Shipping & returns,97.5% positive (649)
"Japanese DAGASHI over 55 pcs Snacks, Ramune, Gum, WAGASHI UMAIBO fron Japan!!!",$18.88,sachie2018,+$32.14 shipping,100% positive (38)
Pack of 2 x KP Cheese Snack Crispy Wafer Footballs Snack Tin 142g free delivery,$19.66,happygiggle,+$53.18 shipping estimate,98.7% positive (123)
修文酱鸭舌中国温州特产零食 酱香原味/辣味 ！Xiuwen Duck Tongue Snacks Chinese Specialty 480g,$33.96,ronghxhxging,+$3.99 shipping,97.7% positive (241)
็HONEY POASTED SUNFLOWER KERNELS FLOWER FOOD BRAND THAIFOOD SNACK,$6.50,beer88-thailand,Free International Shipping,100% positive (219)
1 LB DRIED BLACK MULBERRIES FOR NATURAL SNACKS/TEAS,$16.99,theginsengfarm,+$26.64 shipping,98.7% positive (10.6K)
Mochi | Taiwanese Japanese Style Mochi Rice Cake | 15 Flavors | ROYAL FAMILY,$6.00 to $7.00,higardenia,+$62.82 shipping,100% positive (309)
28g/ Bag Pickled Pepper Bamboo Shoots Open Bag Ready-to-eat Snacks 山椒笋尖,$15.28 to $25.48,xiongwe12,Free International Shipping,97.2% positive (57)
Doritos Cool Original Sharing Bag Tortilla Chips Crisps 3 x 180G,$15.59,convenience4u2014,+$48.39 shipping estimate,99.9% positive (20.2K)
Walkers Crisps Box of 32 x 21g French Fries Worchester Sauce NEW STOCK,$26.21,ajs.mini.mart,+$53.40 shipping estimate,99.9% positive (20.6K)
15g Dried Mandarin Orange Peel Snacks Dried Fruit K,$19.67 to $59.01,mooninja555,+$3.93 shipping,98.3% positive (260)
20 Packs Of Mixed Flavor Pork Crispy Bone Snacks  Pork Chop Crispy Cooked Food#,$16.96,fangyo43,Free International Shipping,100% positive (261)
Korea 🇰🇷 - Welch's Zero Sugar Cherry Strawberry,$2.21,inoutsnackz,+$58.92 shipping,100% positive (4)
"Tohato, ""Amijaga"", Grid Shaped Potato Snack, Crispy, Salt flavor, 1 pack, 60g",$3.99,market_tokyo,+$13.00 shipping,98.9% positive (13.2K)
Burton's Fish n Chips Salt & Vinegar Pack Of 6,$13.10,fab_depot,+$48.30 shipping estimate,99% positive (8.5K)
Chip Star Potatro Chips Butter and Soy sauce flavor YBC 45g from Japan,$5.50,danke2233,+$5.00 shipping,100% positive (2.2K)
LOVE CORN Sea Salt Crunchy Corn Snack 20g x 24 Bags – Healthy Snacks Ideal for,$31.13,jasmine1963,+$62.91 shipping estimate,99.3% positive (597)
Osumi Rice Crackers 1kg | BWFO | Free UK Mainland P&P,$26.20,buy_whole_foods_online_ltd,+$53.40 shipping estimate,99.8% positive (66.4K)
"45 Piece Japanese Snack & Candy Dagashi Set ""YAMATO"" From JAPAN",$45.00,emz-japan,Free International Shipping,100% positive (21)
Asiko Exotic Crisps Ripe Plantain Mild Chilli - 75g (Pack of 24),$35.93,beautysun-uk,+$63.08 shipping estimate,98.7% positive (1.9K)
Layer Cake Pandan,$4.99,gmsmto,+$32.87 shipping,100% positive (3.7K)
Walkers Crisps Squares Salt & Vinegar Snacks 72g Bags  X 15 Bags  B/B  14.12.24,$24.25,greatnews2007,+$48.69 shipping estimate,99.8% positive (122.2K)
26g*5pcs Gluten Cumin Flavor Spicy Flavor Oven Snacks,$18.99,fr.shoppingmall,Free International Shipping,97.2% positive (1.9K)
Macadamia nuts 500g Nut Mixed Snacks Pistachio Bulk Dried Fruit Macadamia Nuts,$22.57,sunbabyshop,Free International Shipping,98.1% positive (483)
"Sabritas Mexican chips Fritos Sal y Limón , 5 BAGS (57G)",$11.88,mexicansstuff,+$23.96 shipping,97.1% positive (964)
Trader Joe's Just Mango Dried Fruit Slices 1 2 3 4 5 Bag Bags New & Fresh,$8.60 to $28.95,ssc4tansu,+$26.83 shipping,99.7% positive (47.4K)
Lays Salted Flavoured Crisps 130g (Pack of 3),$17.03,mazoviabrands,+$48.44 shipping estimate,100% positive (80)
Leisure Snacks Sugar Fried Chestnuts Kernel Nuts 120G 休闲零食糖炒板栗 板栗仁坚果熟制栗子,$13.15,heyuanyan,+$16.99 shipping,98.8% positive (363)
New ListingMidi International Snack Box | Premium Exotic Foreign Snacks | Unique Snack Food,$22.40,primeprestige,+$27.24 shipping,98.3% positive (1K)
Big D Nuts | Mixed Pub Card 24x50g | 8x Salted - 8x Dry Roasted - 8x Chilli),$26.21,massdav,+$58.04 shipping estimate,99.3% positive (12.7K)
Cranberries Infused in Apple Juice,$13.36 to $46.93,wholefoodearth,+$80.66 shipping estimate,99.6% positive (8.1K)
Ready to Eat Dried Japanese Scallop Snack Spicy Large Size 日本即食大粒元贝辣味,$19.99 to $174.99,green-like,+$26.72 shipping,98.4% positive (2.1K)
Pack of 4 Lays Crisps Different Flavours Crispy And Tasty Treat,$11.79,ssweets2023,+$48.26 shipping estimate,97.2% positive (5K)
Rice Crackers - Chilli BBQ Curry Black Pepper Herb Baked Fried Thai Sweet Spicy,$13.05 to $73.42,willesdens,+$54.58 shipping estimate,99.8% positive (17K)
Monthong Durian Vacuum Freeze Dried Premium Fruit Thai Natural Healthy Snacks,$45.82,thankyou-2022,Free International Shipping,98.2% positive (128)
Excelsior Cream Cracker ( Made In Jamaica) Pack Of 8,$25.00,jamaicanqueen30,+$7.00 shipping,100% positive (65)
Shop on eBay,$20.00,Not Available,Not Available,Not Available
Shop on eBay,$20.00,Not Available,Not Available,Not Available
Mister Potato Crisps X Special Neymar Jr Ney10 New Potato chips 85 g.,$19.99 to $38.99,sitboon,Free International Shipping,96.3% positive (224)
32g x 10 pack Shuanghui Crispy Spicy Hotdog Chinese Snacks Specialty,$15.97,gb.factory,Free International Shipping,83.3% positive (26)
50 * Traditional Kazakhstan Kurt Kurut Qurt Salty Cheese Beer Snack 7g,$40.95,cisdepot,Free International Shipping,96.2% positive (24)
Little Debbie Nutty Buddy Bars Wafers with Peanut Butter Dessert BIG PACK 24,$14.97,mc2797,+$81.91 shipping,99.6% positive (4.3K)
200g Roasted Peanuts Tom Yum Kung Flavor Snacks Marucho K,$23.60 to $89.17,mooninja555,+$3.93 shipping,98.3% positive (260)
Jello Sugar Free Cheesecake Instant Pudding & Pie Filling Mix,$5.95,jadashats-us,+$12.99 shipping,99.2% positive (78.9K)
"Organic Dried Jackfruit Slices – Non-GMO Chewy Snack, Unsweetened, Kosher",$11.49 to $91.99,food-to-live,+$26.58 shipping,99.4% positive (38.7K)
Dried Banana Organic Chips Natural Snack Fruit 100% organic Sweetened Ceylon,$14.78 to $23.24,ceyloncityproducts,Free International Shipping,97.7% positive (41)
Chiquo Pani Puri Raw Pellets 1kg - Quick & Tasty Gol Gappa Snack,$17.03,alpineheights,+$53.08 shipping estimate,99.8% positive (19.7K)
Nature's Turn Freeze-Dried Fruit Snacks - Orchard Variety Pack - Perfect For Sch,$35.99,valet_seller,+$50.78 shipping,99% positive (1.5K)
"5X Snacks crispy pork skin, original flavor, snacks, beer, outdoor, camping 32g.",$20.93,cheap-and-good-store,+$15.25 shipping,100% positive (19)
doritos bits Sweet Paparika Flavour 115g,$6.94,ashblack013,+$52.40 shipping estimate,100% positive (349)
3 x TAO KAE NOI Fried Crispy Japanese Seaweed Snacks Round chips Classic 10g,$15.98,megaquality6,Free International Shipping,97.2% positive (13.7K)
Japanese popula Rice crackers assorted mix Wagaieno teppan,$29.50,japansellerohana,Free International Shipping,100% positive (118)
Korea 🇰🇷 - Pringles Butter Caramel,$5.16,inoutsnackz,+$22.10 shipping,100% positive (4)
3 Bags Three Squirrels Spicy Boneless Chicken Feet Snacks Chinese Specialty Hot,$31.99,chendaq47,Free International Shipping & returns,97.5% positive (649)
CHOCOLATE FLAVOUR CORN SNACK THAIFOOD ( SNACK TOWN  BRAND),$12.00,beer88-thailand,Free International Shipping,100% positive (219)
Walkers French Fries Worcester Sauce Multipack Snacks - FREE NEXT DAY✅🇬🇧,$4.97,yuzift,+$48.02 shipping estimate,98% positive (1.3K)
TRS Special Plain Madras Pappadum Poppadoms 200g | Papad Lentil Cracker,$5.89,onellainternational,+$52.69 shipping estimate,98.2% positive (6.8K)
Korean Roasted / Seasoned / Dried Seafood Snack Squid Leg Tube Barbecue Jerky오징어,$10.48 to $15.20,korea-addicted,+$9.17 shipping,100% positive (347)
Cheetos Pizza Flavour Corn Chips Snacks Crisps 160g,$23.25,antpetra_26,Free International Shipping,98.6% positive (238)
Manora Shrimp Chips (Uncooked) Prawn Crackers Snacks 500g (Pack of 2) HALAL,$20.97,starrymartuk,+$57.86 shipping estimate,99.8% positive (9.8K)
TARO BRAND FISH SNACK SPICY FLAVOURED 38g,$12.00,beer88-thailand,Free International Shipping,100% positive (219)
Takis Popcornopolis,$8.83,pa576419,Shipping not specified,100% positive (64)
Deluxe 22 Count Bronze Keto Protein Low Carb Meat Variety Snack Gift Package Box,$44.92,wickedawesomebooks,+$51.04 shipping,100% positive (197)
LAYS LAY'S - PAPRIKA  FLAVOUR - LIMITED FLAVOUR - 130G - POTATO CHIPS ICONIC,$4.93,zzgredzik,+$12.00 shipping,96.3% positive (1.7K)
Prawn Flavored Chips ( Shrimp Chips) 150g*3boxes,$19.74,bloomforever08,+$2.00 shipping,98.7% positive (3.2K)
Pub Snacks Pork Scratching Bacon Scampi Fries Cheddars KP Nuts Burton Fish Chip,$24.90,sterlingsportsltd,+$26.23 shipping,98.4% positive (55.1K)
Potato Chips Lux Salmon with Cream Flavors  -  125 g (4.4 oz),$13.00,andcher55,+$3.60 shipping,100% positive (5)
Little Debbie Star Crunch  (Always Fresh) 12 Individually Wrapped,$14.98,turnbridgerecords,+$27.02 shipping,99.9% positive (5.4K)
Full Box of 18 Golden Wonder TransForm-A-Snack Saucy BBQ 56g £1 Bags,$23.59,sweets4uonline,+$59.25 shipping estimate,99.8% positive (47.6K)
Octopus Big Head Instant Canned Spicy Seafood Chinese Snack NEW,$14.03 to $34.87,b2c.cn,Free International Shipping,96.4% positive (276)
Certified Organic Greek Dried Golden Sultana Raisins | Vitis Vinifera,$21.00 to $85.00,agora_greek_deli,+$3.60 shipping,99.3% positive (7K)
Chinese spicy snack Sweet and Sour Crispy Peach honey peach 30g*10bag,$22.69,zhongli_85,+$16.99 shipping,100% positive (433)
Tricky Cricky Edible Flavored Cricket Snacks for Humans - USA Grown - Healthy,$18.55,airaco-inc,+$39.00 shipping,99.8% positive (9.5K)
Taro Fish Snack ORIGINAL FLAVORED Diettary Food Snack Delicious Thai Healty 20g,$11.03,megaquality6,+$0.49 shipping,97.2% positive (13.7K)
"Gardetto's Spicy Italian Snack Mix, 5.5 oz. (Pack of 7)",$35.00,shoptheking,+$101.04 shipping,98.7% positive (17.5K)
HEERA PHOOL MAKHANA LOTUS SEED ROASTED PUFFED FOR CURRYS & DISHES-100G PACK OF 5,$27.53,qubros,+$53.44 shipping estimate,98.2% positive (452)
